protein,LHON,MELAS,ADOA,Leigh,MERRF,KSS,Alpers,LBSL,PDD,PEO,MS,Parkin,ALS,AD,Epil,Schiz,FA,HSP,WD
O00763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006091218552355553,0.0,0.0,0.0054462146091858845,0.0,0.0,0.0,0.0,0.0
P28288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010831800534161313,0.0,0.006887466587256468,0.006881289162926511,0.0,0.0,0.0,0.0,0.0
Q9NRA0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010045429753155524,0.0033672437292052012,0.0034360399247031787,0.008927174823064172,0.0,0.0,0.0,0.0,0.0
O43521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02505112435144452,0.00938087130968469,0.009623782526787968,0.018334705300489185,0.005616999406546814,0.0,0.0,0.0,0.0
Q9NYZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03796801122536228,0.0,0.0,0.0772883603768067,0.02950165862920756,0.03432147555633477,0.038521549270807066,0.017620282249954745,0.009527404043747507,0.0032083217042884657,0.0,0.020239439249745
Q99797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015913981177575292,0.0,0.0,0.04176397847367316,0.01434929771388909,0.024919937132015055,0.0273051745795288,0.012641434364680572,0.019387867498736312,0.014879650317071318,0.0,0.0
Q9BQT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017697660092882844,0.003354675321787511,0.010956387774712495,0.014019040947676371,0.0,0.008444298488569944,0.0,0.0,0.0
P30048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060842247683219495,0.011304916325700385,0.005449719554384868,0.007999462922358556,0.0,0.0,0.0,0.0,0.005510489730416539
P49789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006098202787825669,0.005348821349437152,0.0,0.005445296617740806,0.0,0.0,0.0,0.0,0.0
P15538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006090820574419432,0.006749375855449844,0.0,0.0034337896584447033,0.0,0.0,0.0,0.0,0.0
O43708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005162267014961919,0.0,0.006087737159103413,0.0033686422282667946,0.0034374669965152416,0.005443101863414715,0.0,0.003635880886736647,0.0,0.0,0.0
Q07820,0.0,0.0,0.0049342624711031825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014989703894350516,0.013017452213751269,0.009636684621149435,0.01741558520694266,0.0,0.010936855856746024,0.0,0.0,0.0
Q07817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012966657296382656,0.013324495756236794,0.012023931156926857,0.016168915023516847,0.0,0.0036196071455232757,0.0,0.0,0.0
Q9NWT8,0.028219069336817323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026270677133002143,0.0,0.0,0.0143079908183912,0.018841527683171082,0.019305875280143332,0.0,0.0,0.0
P53007,0.009012348512117558,0.011005484133499723,0.0,0.0,0.0,0.009805288623470758,0.0,0.0,0.0,0.0,0.022198222482913404,0.003282139015519117,0.0,0.018833480102899248,0.0257820961748274,0.015689455170772436,0.0,0.0,0.012688892613746224
Q9H4A6,0.0,0.005507863946261496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013615314535110869,0.0,0.0,0.005438748743499161,0.007182042857966597,0.007290648676538716,0.0,0.0,0.0
Q16718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010017781004696292,0.0,0.0,0.0034323146343864753,0.0035863453676860555,0.0036361598205919225,0.0,0.0,0.0
Q9HD23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03086501185180981,0.012042638864265091,0.0,0.01412264014659309,0.009951329338755623,0.01080483749211695,0.006099464967567581,0.0,0.0
O15528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09084148070332236,0.023581948497427025,0.011849902457277049,0.020465555548217832,0.01772722979943497,0.012565271004664846,0.0,0.0,0.0
P17568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01858022147413889,0.0033544092129467714,0.00342294318629493,0.00885636773305044,0.0035709185740237814,0.005748721483631078,0.0,0.0,0.0
O43678,0.0,0.0,0.0,0.013754176538762635,0.0,0.0,0.0,0.0,0.0,0.0,0.05933015063071673,0.014696706428102441,0.012133142144943777,0.025289934776998608,0.007727183609573581,0.01895164202995553,0.0036164260818039584,0.0,0.0
Q9H611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019886631265510633,0.010765887551230216,0.0,0.0,0.0056712056054578795,0.003625009189938967,0.0,0.0,0.0
O75616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016876441874871997,0.005328555816540004,0.0,0.00342301781655181,0.011398525134979859,0.003626310864691697,0.0,0.0,0.0
Q9BXR0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010871301354220896,0.006745250373105469,0.0,0.0,0.007192350701711246,0.003635498928186061,0.0,0.0,0.0
Q02318,0.0,0.0,0.0,0.0,0.014117045186113694,0.0,0.00478069200430022,0.0,0.0,0.0,0.02938529784925452,0.013901715642704612,0.01644420429340994,0.01287762388964384,0.027427846447973456,0.01430899485132509,0.0,0.013150987999655805,0.0
Q9BYT8,0.0,0.0,0.0,0.0035452279869313103,0.0,0.0,0.0,0.0,0.0,0.0,0.0714020989297791,0.03859301507685595,0.03498881622170043,0.016420477063328814,0.036101513826760835,0.02251442588257641,0.012697850554096259,0.014735951825922262,0.02486763822508188
P38646,0.0,0.008043906105502924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044409980916667535,0.02849815993683621,0.02989027001360757,0.018294636605669226,0.021367523755435217,0.01934920762349909,0.01621970858691204,0.0,0.0
P56556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060987670447011895,0.0,0.0,0.0034337528913599602,0.0,0.0036376834956554725,0.0,0.0,0.0
Q9UK39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077033099276232675,0.0,0.0,0.005445562054364388,0.0,0.011041032323701024,0.0,0.0,0.0
Q9UKG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122482807503534,0.0,0.0,0.00968077628607559,0.0,0.012201569678564905,0.0,0.0,0.0
P53701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016814207821040025,0.0,0.0,0.01802050199010426,0.01415946963933343,0.0,0.01629132584840166,0.012301031627372276,0.020117996951863885,0.0,0.0,0.015553836707984754
Q13085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006428630875934729,0.0,0.0,0.020480737313283585,0.02454638304381561,0.006757943998547014,0.02506167447130065,0.035187286629998184,0.09312304449017207,0.0,0.0,0.004641021587351338
P53396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010792360401081056,0.006696270359005035,0.0,0.00884464140196229,0.011414272032701627,0.02283109374393321,0.0,0.0,0.0
P04181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02288848922790396,0.005279919897752853,0.0,0.0033917745261998512,0.014970305381199103,0.019117768375723685,0.0,0.0,0.005448965265364915
P47985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015439972569381243,0.00944802302530297,0.0,0.003417889504335081,0.010821381464186798,0.01660501628439599,0.003901999306419432,0.0,0.0
Q02978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01593227456585896,0.009426293277696377,0.0,0.0034100286136410675,0.008307476361102873,0.02047260901339601,0.0,0.0,0.0
Q12983,0.02370798033397789,0.0,0.01622612589170239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012559086510915814,0.0,0.011901213028596709,0.0035526172627481797,0.0,0.0,0.0,0.0
P03891,0.009247026168103502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675694951460876,0.0,0.006878223282934975,0.0,0.0,0.0,0.0,0.0
Q00059,0.01694063055127231,0.008581890751026893,0.0,0.006715995947582601,0.005903520887651993,0.0,0.0,0.0,0.0,0.009626342894119108,0.0,0.025916851393858704,0.014438777143652272,0.02615679218877908,0.005506627102404464,0.0,0.006039335856651287,0.0,0.005337656000527925
Q8IWA4,0.009305740292173141,0.0,0.004950591080786057,0.0043580591425323644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009502238376166828,0.0,0.011560334547845346,0.005675428996365179,0.0,0.003909360421829725,0.0,0.0
O75964,0.0,0.0,0.0,0.010278241550726623,0.0,0.0,0.0,0.0,0.0,0.0,0.006080457152228321,0.00534027168199166,0.0,0.01041285992065408,0.005686604863593845,0.0,0.003913481490332649,0.0,0.0
P23786,0.0,0.0,0.0,0.004367574989770528,0.0,0.004972266306001216,0.0,0.0,0.0,0.0,0.003836373376833303,0.005346296375468618,0.0,0.007995180334555398,0.0,0.0036356298854435115,0.0,0.0,0.0
Q86YH6,0.0,0.0,0.0,0.010141074666891604,0.0,0.010000583702479169,0.0,0.0,0.0,0.0,0.0,0.01896916217047273,0.0,0.016478964898668153,0.0035635745124144844,0.0,0.0,0.0,0.0
O95299,0.0,0.0,0.0,0.00877426133964515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007838609703638606,0.0,0.003432839209590497,0.0,0.0036367155503203774,0.0,0.0,0.0
Q08257,0.0159167968258507,0.0,0.0,0.008678293160989009,0.0,0.0,0.0,0.0,0.0,0.0,0.003795546256709458,0.01916074354773669,0.008878722265665991,0.010304994324722963,0.0,0.010942360583795644,0.0,0.0,0.0
P11498,0.0,0.0,0.0,0.009996906018664618,0.0,0.0,0.009938598653320122,0.0,0.025526570668725976,0.0,0.011966916720146815,0.016455572890376184,0.016255408155472866,0.012108536643600685,0.018034467676545145,0.0,0.007672341124331923,0.0,0.0
P36776,0.0,0.0,0.0,0.0069331686759833465,0.0,0.0,0.0,0.0,0.008247637301120356,0.0,0.0,0.005339310978030267,0.0,0.007990782819446568,0.0,0.0,0.0,0.0,0.0
Q86WU2,0.0,0.0,0.0,0.0068745478963117964,0.0,0.0,0.0,0.0,0.02305624083842054,0.0,0.0,0.00332985169827922,0.0,0.014772172293617688,0.011895374133754985,0.009343333436466615,0.0,0.0,0.0
Q02218,0.0,0.0,0.0,0.00427183472421864,0.0,0.0,0.0,0.0,0.02009930432435244,0.0,0.0,0.01600295090126376,0.0,0.0218879472325302,0.0055631403495415245,0.0071413241931144,0.010999863027550835,0.0,0.0053924351361187
P09622,0.0,0.0,0.0,0.015469095786751787,0.0,0.0,0.0,0.0,0.036889902811420495,0.0,0.013837792711826304,0.01015977027934366,0.0,0.032345736444824705,0.006767838638678107,0.009690571437453471,0.01838825521672486,0.0,0.0
O00154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020881510467482545,0.016959043230161303,0.01779890425930438,0.08789833584955171,0.017360574025717324,0.05186434379998928,0.0,0.0,0.0
P36957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005130988309661919,0.0,0.003813391652737761,0.0078093983988687535,0.006854959246424182,0.021606206391492074,0.0,0.010894632762448564,0.0,0.0,0.0
P31930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109826013863051,0.0,0.007284665052605981,0.0,0.0,0.0
P13196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446600163565554,0.0,0.003638217679795767,0.0,0.0,0.0
Q96T52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003434365437986133,0.0,0.0036383324214293565,0.0,0.0,0.0
P49247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011982062750294495,0.0,0.010960695061890185,0.0,0.0,0.0
Q96IL0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006888679295271518,0.0,0.005775574868813157,0.0,0.0,0.0
Q8NFF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005338825311691882,0.0,0.013293832956387051,0.0,0.010241699658511351,0.006218708035977185,0.0,0.0
O94826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00336995965193095,0.0,0.007998859322844715,0.0,0.007286618011702666,0.0,0.0,0.0
Q16775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033698562002985647,0.0,0.006888225298725539,0.0,0.008466153058970085,0.0,0.0,0.0
P11182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003837643185226908,0.0,0.008003740688572372,0.0103373747055526,0.0,0.0036368332493737416,0.0,0.0,0.0
P30049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800547468030463,0.005449734010241624,0.0,0.0,0.0,0.0,0.0
P49916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00801848743922169,0.010362477080474582,0.0,0.0,0.0,0.0,0.0
P13051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006887332074595533,0.010959878202332535,0.0,0.0,0.0039186294061918986,0.0,0.0
Q5JRX3,0.005766790490652662,0.0,0.004937134685608501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006057544038733491,0.0,0.0,0.021114372949003996,0.0,0.0,0.0038987342364168735,0.0,0.0
Q9NPE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038379345147839376,0.0,0.0034386284067775977,0.011943159263233655,0.0,0.0,0.0,0.0,0.0
P22307,0.0,0.0,0.0,0.0,0.0,0.0,0.00497275636023225,0.0,0.0,0.0,0.0,0.0,0.0,0.010927753369453857,0.0,0.0,0.0,0.0,0.0
Q9H7Z7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003435960104589872,0.014885253795374219,0.0035844982196054165,0.0,0.0,0.0,0.0
Q4J6C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003349188797230044,0.0,0.021570807058727274,0.0,0.0072522337920130344,0.0,0.0,0.0
O43847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00970461778983172,0.0,0.0036370777451708147,0.0,0.0,0.0
Q6UB35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013300217623563643,0.0,0.003635044672011448,0.0,0.0,0.0
Q8IXL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014009677223206549,0.0,0.0036345356790834,0.0,0.0,0.0
P14735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862889463169387,0.0,0.006775845444346412,0.0,0.0,0.0
P33316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008899198599563651,0.0,0.0,0.0,0.0,0.0
Q8TDB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009670495051261423,0.0,0.0,0.0,0.0,0.0
Q32NB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q96ER9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
O14957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q5VWZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
P07148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
P15954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q9NRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q9UDW1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q6PML9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q6P1Q0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q9NVS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
O15091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q9Y277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q4U2R6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q8IYB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q9BVS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q9BRX8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q7Z7K0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q96T66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q15390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
O95178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
Q8WV60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683933,0.0,0.0,0.0,0.0,0.0
P36542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005450653118293799,0.0,0.0,0.0,0.0,0.0
O15382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005450653118293799,0.0,0.0,0.0,0.0,0.0
O75323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005450653118293799,0.0,0.0,0.0,0.0,0.0
Q9BQ95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000693292251994,0.0,0.0,0.0,0.0,0.0
Q56VL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01238484273683427,0.0,0.0,0.0,0.0,0.0
O75947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008914713394717316,0.0,0.0,0.0,0.0,0.0
O43488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128436896620268,0.0,0.0,0.0,0.0,0.0
Q96I99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006877225542152367,0.0,0.0,0.0,0.0,0.0
Q9NRP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011985496207817428,0.0,0.0,0.0,0.0,0.0
P05496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012512110298760929,0.0,0.0,0.0,0.0,0.0
Q9BV35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884454057178451,0.0,0.0,0.0,0.0,0.0
O75127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884454057178451,0.0,0.0,0.0,0.0,0.0
Q9Y5T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884454057178451,0.0,0.0,0.0,0.0,0.0
Q92523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
Q9Y6C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
Q9Y6N5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
Q8TAE8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
P19099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
Q96DC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
Q8N5M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
P18859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012037534644447763,0.0,0.0,0.0,0.0,0.0
Q06055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012037534644447763,0.0,0.0,0.0,0.0,0.0
Q9NX40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010365249089636966,0.0,0.0,0.0,0.0,0.0
Q7Z6M4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011462995050752298,0.0,0.0,0.0,0.0,0.0
Q8N4Q0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00798894412378049,0.0,0.0,0.0,0.0,0.0
Q16134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015530018044234378,0.0,0.0,0.0,0.0,0.0
P38117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015530018044234378,0.0,0.0,0.0,0.0,0.0
Q9UGM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013920652198232115,0.0,0.0,0.0,0.0,0.0
Q9BYD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00893429619395533,0.0,0.0,0.0,0.0,0.0
P48047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003367952449415513,0.0,0.015093399743296513,0.0,0.0,0.0,0.0,0.0
O96008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011603254551748664,0.003252157731624713,0.05825827257819392,0.006796043229968325,0.0,0.0,0.0,0.0
P07195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005458817564226925,0.009714094240466532,0.0056887661290241295,0.0,0.0,0.0,0.0
Q15118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005136772980148263,0.0,0.0,0.003352006071711298,0.00890865741798981,0.01841527630839131,0.012008783852873336,0.0,0.007879157318343308,0.0,0.0
Q13268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884184386145184,0.003588072499979763,0.0,0.0,0.0,0.0
P26440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286292012979248,0.014104806019087831,0.007185291280000438,0.0,0.0,0.0
Q7KZF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006889030167615177,0.0035877817554327523,0.00363761615981078,0.0,0.0,0.0
O00429,0.0,0.0,0.02729950206420941,0.004161109345012332,0.005809518506876036,0.0,0.0,0.0,0.0,0.0,0.0073509950016209845,0.023907825713428,0.005194737095452993,0.025406320011831397,0.02007581684498077,0.0,0.0,0.014270999330558181,0.0
O95140,0.005642214906635492,0.008565853812486075,0.03136297081875987,0.004252325394276967,0.012171967691877469,0.0,0.0,0.0,0.0,0.00471511652658258,0.0,0.009934616811525136,0.013513124263093704,0.014786980923315944,0.003491201623431629,0.0056149288518555105,0.0,0.007875365011959136,0.0
Q9Y3D6,0.0,0.0,0.004963069872888489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003369542898815346,0.0,0.005448583196317645,0.0,0.0,0.0,0.0,0.0
P33121,0.0,0.0,0.007913881470406786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008891267525330947,0.0,0.0,0.006221251842484774,0.0,0.0
O43572,0.0,0.0,0.004963571115210573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003433315672581964,0.0,0.0,0.0,0.0,0.0
Q9GZY8,0.0,0.0,0.004963414627536314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005444935380867405,0.0,0.0,0.0,0.0,0.0
P10515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014005090261650508,0.0,0.02292244906035236,0.0032860995149800137,0.0,0.007799810815578263,0.003498199846590654,0.014619492179689553,0.00767600480037515,0.0,0.026449997817576558
